director_name,duration,actor_2_name,gross,genres,actor_1_name,movie_title,actor_3_name,plot_keywords,budget,title_year,imdb_score
Luis de la Madrid,101,Belén Blanco,, Horror | Thriller,Anita Briem,La monja,Manu Fullola,nun|flooded bath house|spear gun|underwater fight|underwater scene,,2005,4.0
Juliet McKoen,90,Roshan Seth,, Thriller,Shirley Henderson,Frozen,Ger Ryan,sister|cctv|british|female protagonist|missing sister,,2006,5.8
Takashi Shimizu,96,Karina,, Horror | Mystery,Yûka,Reincarnation,Kippei Shîna,actress|ghost|hotel|professor|loss of sanity,,2006,6.2
Joe Swanberg,78,Joe Swanberg,, Drama | Romance,Kate Winterich,Kissing on the Mouth,Kevin Pittman,shower|ejaculation|male masturbation|male explicit nudity|lust,,2005,4.7
Todd Morris,,Layla Alexander,, Crime | Drama | Romance,Carlos Caldart,Molotov Samba,Nancy Ferrara,prostitute|brazilian|reference to william shakespeare|brooklyn new york city|reference to shakespeare's romeo and juliet,,2005,6.6
Charles Matthau,91,Christian Kane,, Comedy | Romance,Estella Warren,Her Minor Thing,Michael Weatherly,animated title sequence|private jet|vacation|divorcee|man hater,,2005,5.4
Annie Griffin,107107,Paddy Bonner,, Comedy | Drama,Lyndsey Marshal,Festival,Selina Cadell,male rear nudity|hand job|male explicit nudity|explicit sex|edinburgh scotland,,2005,6.2
Charley Stadler,,Gary Oldman,, Action | Comedy | Thriller | Drama,Robert Carlyle,Dead Fish,Anouska Bolton Lee,storage locker|pregnancy|murder|murderer|hitman,15000000,2006,5.3
Jim Wynorski,88,Michael Paré,, Action | Crime | Thriller,Antonio Sabato Jr.,Crash Landing,Brianne Davis,terrorist|hostage|hurricane|hijacker|shootout,,2014,3.8
Kunihiko Yuyama,103,Eric Stuart,, Animation | Action | Adventure | Family | Fantasy | Sci-Fi,Veronica Taylor,Pokémon: Lucario and the Mystery of Mew,Amy Birnbaum,pokemon|2000s|based on video game|anime|pocket monsters,10000000,2006,7.1
Klaus Härö,111111,Marjaana Maijala,, Drama | War,Topi Majaniemi,Mother of Mine,Maria Lundqvist,finnish|swedish|continuation war|swede|ship,2900000,2005,7.7
Damián Szifrón,112,Luis Luque,, Action | Comedy | Crime | Drama | Mystery,Diego Peretti,Tiempo de valientes,Óscar Ferreiro,unfaithful wife|buenos aires argentina|smoking marijuana|shooting range|impersonating a police officer,,2005,7.7
John McKay,97,Frances O'Connor,, Comedy | Romance,Sam Rockwell,Piccadilly Jim,Tom Wilkinson,love|1930s|based on novel|character name in title,15000000,2006,6.1
Nagesh Kukunoor,132,Girish Karnad,, Drama,Naseeruddin Shah,Iqbal,Shreyas Talpade,character repeating someone else's dialogue|sign language|deaf mute|underdog|drunkard,,2006,8.2
Vincent Ward,114,Kiefer Sutherland,, Action | Adventure | Drama,Samantha Morton,River Queen,Cliff Curtis,new zealand|maori|irish|colonization|voice over narration,13000000,2006,6.0
Kyle Dean Jackson,109,Corey Large,, Crime | Drama | Mystery | Thriller,Michael Madsen,Chasing Ghosts,Shannyn Sossamon,clue|crime scene|chase|identity|swat team,2000000,2005,5.5
Thom Fitzgerald,123125,Lucy Liu,, Drama,Chloë Sevigny,3 Needles,Shawn Ashmore,circumcision ritual|porn star|porn industry|circumcision|china,3000000,2006,6.7
Josh Evans,102,Enrico Lo Verso,, Biography | Drama | History | Romance | War,Eduardo Noriega,Che Guevara,Paula Garcés,revolt|socialist|rebel|revolutionary|idealist,,2008,5.9
Saul Metzstein,101,Natascha McElhone,, Comedy | War,Jason Biggs,Guy X,Jeremy Northam,black comedy|female nudity|streaker|store room|snafu,,2005,5.1
John Hazlett,92,Jacques Girard,, Comedy | Drama,Caroline Dhavernas,These Girls,Holly Lewis,pubic hair|male pubic hair|male frontal nudity|nudity|male nudity,,2007,5.8
Kathleen Slattery-Moschkau,,David M. Ames,, Romance | Comedy | Drama,Sandy Adell,Side Effects,John Apple,pharmaceuticals|corporate|drugs|legal battle|panties,,2005,4.9
Ira Sachs,,Rip Torn,, Drama | Music | Romance,Dina Korzun,Forty Shades of Blue,Darren E. Burrows,russian|previous marriage|music producer|rock 'n' roll|love,1500000,2005,6.0
Bernard Rose,92,Lisa Enos,, Horror,Jeroen Krabbé,Snuff-Movie,Teri Harrison,covered in tar|stabbed in the belly|tar and feathers|sex|female full frontal nudity,,2005,4.0
John Irvin,102,Hannah Taylor Gordon,, Drama | Mystery,Jacqueline Bisset,The Fine Art of Love: Mine Ha-Ha,Natalia Tena,lesbian|lesbianism|female nudity|independent film|based on novel,,2005,5.7
Kentarô Ohtani,113,Aoi Miyazaki,, Drama | Music | Romance,Mika Nakashima,Nana,Hiroki Narimiya,based on manga|one word title|first part|rock music|tokyo japan,,2008,7.2
Yun-su Chong,,Hae-suk Kim,, Drama | Romance,Tae-hyun Cha,Parang-juuibo,Yun-seok Kim,,,2005,7.2
Jonathan Liebert,,Mark DeCarlo,, Comedy | Romance,Priscilla Barnes,Sex Sells: The Making of 'Touché',Jay Michael Ferguson,orgy|sex|incest joke|mother and daughter reunited|father and daughter reunited,,2005,5.0
Tenney Fairchild,112,Cameron Richardson,, Drama | Romance,Nathan Stevens,The Good Humor Man,Jorge Garcia,wedding|high school|nickname|slacker|female nudity,1000000,2005,6.2
Anubhav Sinha,152,Sunil Shetty,, Action | Crime | Thriller,Sanjay Dutt,Dus,Abhishek Bachchan,terrorist|canada|die hard scenario|slow motion scene|pregnancy,,2005,5.5
Sion Sono,108,Issei Ishida,, Drama | Horror | Mystery | Thriller,Masumi Miyazaki,Kimyô na sâkasu,Rie Kuwana,sex|incest|cello|mother and daughter played by same actress|actor playing multiple roles,,2007,7.1
Jijy Philip,103,Suchitra Krishnamoorthi,, Thriller,Anil Kapoor,My Wife's Murder,Nandana Sen,workaholic,,2005,6.1
Jake West,9390,Jamie Honeybourne,, Comedy | Horror | Sci-Fi,Emily Booth,Evil Aliens,Sam Butler,alien|ufo|tv crew|nerd|gay,1800000,2006,5.4
Deepak Ramsay,128,Sadashiv Amrapurkar,, Drama,Dia Mirza,Koi Mere Dil Mein Hai,Rita Bhaduri,,,2005,4.5
Aku Louhimies,130,Mikko Leppilampi,, Drama,Jasper Pääkkönen,Frozen Land,Pamela Tola,pawnshop|counterfeit money|vacuum cleaner salesman|two word title|door to door salesman,1400000,2005,7.5
Katsuhito Ishii,150,Hideaki Anno,, Comedy,Andrew Alfieri,Naisu no mori: The First Contact,Moyoco Anno,brother brother relationship|absurdism|variety show|ufo|teacher,,2005,6.9
Ariel Vromen,,Colin Hanks,, Thriller | Crime | Romance,Eric Balfour,Rx,Lauren German,border|male kisses male|mexico|convertible|drug trafficking,1500000,2005,5.6
David van Eyssen,89,Vinnie Jones,, Action | Sci-Fi | Thriller,Sean Astin,Slipstream,Ivana Milicevic,gadget|time|bank robbery|time travel|trapped in a time loop,,2008,4.6
Kabeer Kaushik,125,Pankaj Kapur,, Action | Crime | Drama,Arshad Warsi,Sehar,Mahima Chaudhry,,,,7.8
Rémi Bezançon,,Marion Cotillard,, Comedy | Romance,Vincent Elbaz,Ma vie en l'air,Gilles Lellouche,radio host|neighbor neighbor relationship|training|stewardess|koala,,2005,6.9
Jesse V. Johnson,,Steven Bauer,, Action,Dominiquie Vandenberg,Pit Fighter,Fernando Carrillo,pit fighter|wrestling|wrestler|gangster|murder,600000,2008,4.6
Crispin Glover,,Carlos Richardson,, Drama,Michael Blevis,What Is It?,Lisa Fusco,written and directed by cast member|unsimulated sex|hand job|swastika|penis,,2005,5.9
Shoojit Sircar,142,Minissha Lamba,, Drama | Romance | War,Jimmy Shergill,...Yahaan,Yashpal Sharma,terrorist|kashmir|soldier|love|hindu,,2005,7.5
Takashi Ishii,118,Ken'ichi Endô,,,Aya Sugimoto,Hana to hebi 2: Pari/Shizuko,Fujiko,muse|rope|bondage|birthmark|viagra,,2005,5.7
Ti West,80,Karl Jacob,, Horror | Thriller,Tom Noonan,The Roost,Vanessa Horneff,horror host|film within a film|police|bat|road trip,,2006,4.9
Dagur Kári,109,Nicolas Bro,, Comedy | Drama | Romance,Jakob Cedergren,Voksne mennesker,Tilly Scott Pedersen,denmark|unplanned pregnancy|soccer|referee|poverty,1850000,2005,7.2
Jag Mundhra,,Catalina Guirado,, Drama | Romance,Aruna Shields,Private Moments,Natasja Vermeer,radio|sex in public|photographer|pub|sex scene,,2005,3.6
Diane Bertrand,104,Marc Barbé,, Drama,Olga Kurylenko,The Ring Finger,Stipe Erceg,preservation|obsession|willing to be murdered|murder|flashback,,2005,6.2
Arthur Allan Seidelman,113,Maria Bello,, Drama,Elizabeth Banks,The Sisters,Erika Christensen,three sisters|chess|sex scene|scantily clad female|panties,,2008,6.3
Morgan J. Freeman,87,Lauren German,, Crime | Drama,Jake Muxworthy,Born Killers,Gabriel Mann,truck driver|tarot|strangulation|shooting|poisoning,5000000,2005,5.6
Måns Mårlind,110116,Eva Röse,, Drama | Fantasy | Mystery | Thriller,Eric Ericson,Storm,Jonas Karlsson,wilhelm scream,,2006,5.8
Thomas Clay,96,Zoey Campbell,, Crime | Drama,Nikki Albon,The Great Ecstasy of Robert Carmichael,Stephanie de Whalley,male frontal nudity|male full frontal nudity|male pubic hair|pubic hair|male nudity,,2006,5.0
Stephanie Sinclaire,88,Sienna Guillory,, Drama | Fantasy | Romance | Thriller,Alicia Silverstone,Silence Becomes You,Joe Anderson,mansion|sex|bar|kitchen|flashback,6000000,2006,4.4
Shûsuke Kaneko,108,Yûma Ishigaki,, Action,Aya Ueto,Azumi 2: Death or Love,Chiaki Kuriyama,evil man|spy|snorricam|heroic bloodshed|blood,,2005,6.3
Dolph Lundgren,94,Ben Cross,, Action | Drama | Thriller,Dolph Lundgren,The Russian Specialist,Ivan Petrushinov,mechanic|drug lord|blood|gunfight|escape,5000000,2006,5.7
Vinod Pande,138,Shiney Ahuja,, Drama | Romance,Vinod Pande,Sins,Seema Rahmani,catholic|tragic event|tragedy|sex|sex with a priest,,2005,4.2
Young-jun Kim,117,So-yi Yoon,, Action,Hyeon-jun Shin,Shadowless Sword,Seo-jin Lee,martial arts,,2005,6.5
Nick Willing,95,Jennifer Ehle,, Drama | Mystery | Thriller,Edward Burns,The River King,Thomas Gibson,suicide|teacher|policeman|hazing|holding head underwater,16000000,2005,5.8
Andrucha Waddington,,Fernanda Torres,, Drama,Fernanda Montenegro,Casa de Areia,Ruy Guerra,1910s|dunes|goat|slave|desert,8000000,2005,7.5
Yûji Shimomura,89,Takamasa Suga,, Action | Adventure | Fantasy,Tak Sakaguchi,Death Trance,Kentaro Seagal,surrealism|supernatural power|magical sword|magical power|karate,,2006,5.9
Jean-Claude La Marre,85,Gabriel Casseus,, Western,David Carradine,Brothers in Arms,Raymond Cruz,cowboy|street shootout|small western town|sheriff|horse,1500000,2005,2.3
Pasith Buranajan,100,Hataiwan Ngamsukonpusit,, Fantasy | Horror | Mystery,Napakpapha Nakprasitte,Long khong,Akarin Siwapornpitak,blowtorch|two word title|horror art|cinema extreme|art horror,,2005,5.9
Danis Tanovic,98,Karin Viard,, Drama,Emmanuelle Béart,L'enfer,Marie Gillain,wheelchair|sister sister relationship|paris france|parallel story|mother daughter relationship,6000000,2005,6.9
Gorman Bechard,,Richard Brundage,, Drama,Jessica Bohl,You Are Alone,Keith Herron,loneliness|snap|teenager|salad tossing|escort,,2005,6.8
Paul Marcus,104,Max von Sydow,, Drama | Family,Emma Bolger,Heidi,Geraldine Chaplin,alps|girl|goatherd|father figure|boy,,2005,6.5
Rick Rosenthal,105,Jordana Brewster,, Comedy | Drama | Romance,Gregory Smith,Nearing Grace,Ashley Johnson,friend|high school|friendship|drink|class,2650000,2005,6.0
Suneel Darshan,143,Bipasha Basu,, Drama | Romance,Bobby Deol,A Sublime Love Story: Barsaat,Priyanka Chopra,,,2005,4.1
Brian Yuzna,96,Santiago Pasaglia,, Horror | Mystery | Thriller,Omar Muñoz,Beneath Still Waters,Eva Pont,dam|lake|h.p. lovecraft|self mutilation|revolver,,2005,3.8
Craig Clyde,98,Zac Efron,, Drama,Bill Cobbs,The Derby Stallion,William R. Moses,horse trainer|dream|bully|self discovery|unlikely friendship,750000,2005,5.7
Martin Asphaug,95,Jesper Adefelt,, Crime | Drama,Anton Lundqvist,Kim Novak badade aldrig i Genesarets sjö,Jonas Karlsson,lake|friendship between boys|coming of age|skinny dipping|male rear nudity,,2005,6.5
Larry Blamire,88,Vincent Curatola,, Comedy | Crime | Music,John Fiore,Meet the Mobsters,Dolores Sirianni,club|mob boss|lounge singer|singer|fbi,,2005,6.2
Jay Alaimo,90,Thora Birch,, Crime | Drama | Romance,David Arquette,Slingshot,Balthazar Getty,death|death of husband|burning a photograph|cooking|police car,1500000,2005,4.7
Simon Shore,101,Jimi Mistry,, Comedy | Drama | Romance,Dougray Scott,Things to Do Before You're 30,Emilia Fox,football|gay|male pubic hair|pubic hair|sex in car,,2006,5.7
Luc Dionne,115,Serge Postigo,, Drama,Marianne Fortier,Aurore,Hélène Bourgeois Leclerc,stepmother|trial|stepmother stepdaughter relationship|stepdaughter|silent witness,7000000,2005,7.4
Ten Shimoyama,107,Joe Odagiri,, Action | Drama | Fantasy | Romance,Yukie Nakama,Shinobi: Heart Under Blade,Tomoka Kurotani,ninja|love|ninjutsu|feudal japan|female ninja,,2005,7.0
Nobuhiro Yamashita,,Aki Maeda,, Comedy | Drama | Music,Doona Bae,Linda Linda Linda,Yû Kashii,korean|foreign exchange student|high school|rock festival|girl band,,2005,7.6
Chris Nahon,128,Arly Jover,, Action | Crime | Drama | Mystery | Thriller,Jean Reno,Empire of the Wolves,Jocelyn Quivrin,turkish mafia|istanbul turkey|turkey the country|memory loss|based on novel,24000000,2005,5.9
Srdjan Dragojevic,89,Mirka Vasiljevic,, Comedy,Nikola Kojo,Mi nismo andjeli 2,Uros Djuric,sequel|second part|vulgarity|train|train crash,1000000,2005,5.9
Mark L. Lester,89,Coolio,, Action | Adventure | Horror | Sci-Fi | Thriller,Cameron Daddo,Pterodactyl,Amy Sloan,pterodactyl|volcano|reference to blade runner|rebel|scientist,,2005,3.1
John Baumgartner,94,Scotch Ellis Loring,, Drama,Jonathan Slavin,Hard Pill,Susan Slome,gay|fellatio|homosexual|gay man has sex with a woman|oral sex,,2006,6.7
Katsuyuki Motohiro,,Yoshiaki Yoza,, Comedy | Sci-Fi,Eita,Samâ taimu mashin burûsu,Daijiro Kawaoka,sci fi club|air conditioner|time machine|time travel|time traveler,,2005,7.3
Samir,111,Carlos Leal,, Drama,Julie Fournier,Snow White,Zoé Mikuleczky,sex scene|full frontal female nudity|female nudity,,2007,5.8
Gary Sinyor,90,Brooke Shields,, Comedy | Family,Tom Green,Bob the Butler,Genevieve Buechner,job|butler|babysitter|undressing|rascal,,2012,5.7
Paul S. Myers,,Laura Breckenridge,, Comedy | Romance,Anna Faris,Southern Belles,Justin Chambers,hanukkah|urination|cigarette smoking|turkey the bird|telephone,1000000,2005,5.8
Henrik Georgsson,93,André Lidholm,, Drama | Romance,Andrej Lunusjkin,Sandor slash Ida,Adam Lundgren,ballet|internet|chat room|teenager|overdose,,2005,5.2
Josef Fares,105103,Antoinette Turk,, Drama | War,Imad Creidi,Zozo,Elias Gergi,sweden|war victim|soccer|roadblock|rebellious daughter,39000000,2005,6.7
Philip Adrian Booth,,Melanie Lewis,, Horror,Steffany Huckaby,Death Tunnel,Yolanda Pecoraro,kentucky|tunnel|initiation|plague|ghost,1500000,2006,2.7
Aleksey Balabanov,111,Dmitriy Dyuzhev,, Comedy | Crime | Thriller,Aleksey Panin,Blind Man's Bluff,Nikita Mikhalkov,shot in the head|heroin|russian roulette|hitman|satire,,2005,7.2
Jong-kwan Kwon,108,Su-jeong Lim,, Comedy | Drama | Romance,Woo-sung Jung,Saedeu mubi,Tae-hyun Cha,park|fire|fireman|deaf mute|couple,,2005,7.4
Polly Draper,83,Alex Wolff,, Comedy | Family | Music,Nat Wolff,The Naked Brothers Band: The Movie,Joshua Kaye,band|dental headgear|dental braces|movie in title|actor talks to audience,900000,2007,3.9
Leena Yadav,140,Aishwarya Rai Bachchan,, Drama,Sanjay Dutt,Shabd,Zayed Khan,one word title|avant garde|writer|writer's block|university,,2005,5.2
Imtiaz Ali,137,Ayesha Takia,, Romance | Comedy,Abhay Deol,Socha Na Tha,Ayesha Jhulka,,,2005,7.6
Nick Louvel,86,Ken Cheeseman,, Mystery | Thriller,Nick Garrison,Domino One,Steve Guttenberg,number in title,10000,2005,6.5
Brillante Mendoza,76,Jaclyn Jose,, Drama,Coco Martin,The Masseur,Allan Paule,sexuality|gay for pay|gay interest|male rear nudity|male nudity,,2005,6.1
Petri Kotwica,85,Tarja Heinula,, Drama,Julius Lavonen,Koti-ikävä,Janne Virtanen,parent child relationship|mental breakdown|nurse|doctor|flashback,500000,2005,6.1
Priyadarshan,146,John Abraham,, Comedy,Akshay Kumar,Garam Masala,Paresh Rawal,girlfriend|cook|boss|apartment|cheating on fiancee,,2005,6.7
Andrew van den Houten,898495,Sean Young,, Horror | Mystery | Sci-Fi | Thriller,Christopher Denham,Headspace,Larry Fessenden,blood splatter|supernatural power|paranormal phenomena|voyeurism|sex,,2005,4.7
Alberto Rodríguez,86,Iride Fontana,, Crime | Drama,Juan José Ballesta,7 Virgins,Javier Berger,friend|wedding|drugs|teenage boy|friendship between boys,,2005,6.3
Gillies MacKinnon,97,Andie MacDowell,, Drama,Olivia Williams,Tara Road,John G. Brennan,restaurant|connecticut|female protagonist|dublin ireland|vase,,2005,6.0
Jefferson Moore,,Jefferson Moore,, Drama,Pamela Brumley,The Perfect Stranger,Tom Luce,stranger|dinner|female protagonist|change of heart|theology,100000,2005,6.9
Pearse Elliott,82,Tyrone McKenna,, Drama,Ken Stott,The Mighty Celt,Gillian Anderson,ireland|greyhound racing,2800000,2005,6.8
Yong-gyun Kim,103109,Seong-su Kim,, Drama | Horror | Mystery | Romance | Thriller,Hye-su Kim,The Red Shoes,Yeon-ah Park,shoes|curse|subway|jealousy|ghost,,2005,5.9
James Franco,,Brian Lally,, Comedy | Drama,James Franco,The Ape,Allison Bibicoff,written and directed by cast member,225000,2005,4.5
Jonathan Parker,87,Illeana Douglas,, Drama,Noah Wyle,The Californians,Kate Mara,based on novel,,2005,5.0
Nicos Perakis,115,Yorgos Seitaridis,, Comedy,Yannis Tsimitselis,Loufa kai parallagi: Seirines sto Aigaio,Ioannis Papazisis,island|boat|military|soldier|intruder,50000,2005,5.5
Krisztina Goda,,Kata Dobó,, Comedy,Judit Schell,Csak szex és más semmi,Sándor Csányi,,1100000,2005,6.5
Priyadarshan,160,Kareena Kapoor,, Drama | Romance,Salman Khan,Kyon Ki...,Rimi Sen,mental patient|false accusation|drowning|swimming pool|singer,,2005,5.5
Douglas Law,,Samuel Le Bihan,, Drama | Romance | Thriller,Andie MacDowell,The Last Sign,Tim Roth,delusion|talk to the dead|mother son relationship|mental breakdown|loss of husband,18800000,2005,3.1
Olatunde Osunsanmi,9587,Mustafa Shakir,, Drama | Horror | Mystery | Thriller,Sybil Temchen,The Cavern,Ogy Durham,cave|violence|suspense|gore|sex,150000,2005,2.8
Cameron Watson,106,Keith Carradine,, Drama,Allison Janney,Our Very Own,Cheryl Hines,,2400000,2005,6.4
Trivikram Srinivas,172,Trisha Krishnan,, Action | Comedy | Musical | Romance | Thriller,Mahesh Babu,Athadu,Prakash Raj,politician|murder|police|comic relief|reverse footage,,2005,8.4
Juan Carlos Cremata Malberti,8080,Jorge Milo,, Comedy | Drama,Malú Tarrau Broche,Viva Cuba,Luisa María Jiménez Rodríquez,cuba|children|friendship|escape,,2006,7.1
Lee Shallat Chemel,89,Chris Heuisler,, Drama | Romance,Nick Daley,Greener Mountains,Kimberly McCullough,resort|coming of age|boy|vermont|artist,,2005,6.9
Kiyoshi Kurosawa,115,Etsushi Toyokawa,, Horror,Miki Nakatani,Rofuto,Hidetoshi Nishijima,,2500000,2006,5.6
Dzhanik Fayziev,130208,Olga Krasko,, War | Action | Adventure | Mystery | Thriller,Egor Beroev,Turetskiy gambit,Marat Basharov,spy|sword|sniper|shot in the head|severed head,4000000,2005,7.1
Aleksandr Bachilo,116,Yuriy Kutsenko,, Action | Comedy | Fantasy,Konstantin Khabenskiy,Nochnoy bazar,Vladimir Menshov,,,2005,4.7
Kelvin Tong,9389,Huifang Hong,, Drama | Horror | Mystery | Thriller,Alessandra de Rossi,The Maid,Benny Soh,chinese|singapore|spirit|house|ghost,1500000,2005,5.9
David Lee Fisher,,Daamen J. Krall,, Drama | Horror | Mystery | Thriller,Judson Pearce Morgan,The Cabinet of Dr. Caligari,Doug Jones,virtual set|remake|character name in title,,2006,5.8
Jacob Thuesen,,Sofie Gråbøl,, Drama,Troels Lyby,Anklaget,Paw Henriksen,sexual abuse|incest|prisoner|lawyer|degradation,,2005,7.1
Mahesh Manjrekar,,Amrita Rao,, Comedy | Family | Musical | Romance,Shahid Kapoor,Vaah! Life Ho Toh Aisi!,Sanjay Dutt,ghost|afterlife|supernatural power|invisibility|cloud,,2005,4.2
Subhash Ghai,,Isha Sharvani,, Drama | Musical | Romance,Vivek Oberoi,Kisna: The Warrior Poet,Antonia Bernath,british|india|love|karma|1930s,,2005,4.6
Pil-sung Yim,115,Ji-tae Yu,, Horror | Mystery | Thriller,Kang-ho Song,Namgeuk-ilgi,Kyeong-ik Kim,korean|journal|blizzard|weather|underwater,6500000,2005,6.0
David Tamagi,,Brendan Fletcher,, Drama | Romance,Misa Shimizu,Paper Moon Affair,Sebastian Spence,japanese|infidelity|alcoholic|asian|sex,,2005,5.9
Seung-wan Ryoo,123,Seung-bum Ryoo,, Drama | Sport,Min-sik Choi,Jumeogi unda,Kil-kang Ahn,prison|boxing|former athlete|father son relationship|delinquent,,2005,7.4
James A. Brooks,95,Rex Allen Jr.,, Family | Western,Kelly Aleccia,Buckaroo: The Movie,Amy Austin,,350000,2005,6.8
Ömür Atay,99,Özgü Namal,, Drama,Altan Erkekli,Anlat Istanbul,Mehmet Günsür,city name in title|istanbul turkey,,2005,7.4
John Lindgren,82,Jens Malmlöf,, Comedy | Drama,Erik Johansson,Stockholm Boogie,Maria Lindström,summer|summer night|place name in title|stockholm sweden|friendship,,2005,6.2
Arnaud Larrieu,,Daniel Auteuil,, Drama,Sabine Azéma,Peindre ou faire l'amour,Amira Casar,swinger|marriage|husband wife relationship|full frontal nudity|french countryside,,2005,6.1
Vikram Bhatt,159,Ameesha Patel,, Action,Arjun Rampal,Elaan,John Abraham,justice|extradition|zurich switzerland|woman journalist|widower,,2005,4.3
Ole Christian Madsen,125,Claus Riis Østergaard,, Crime | Drama | Romance,Signe Egholm Olsen,Nordkraft,Thure Lindhardt,drugs|love|drug addict|junkie|voice over narration,,2005,6.9
Asoka Handagama,136,Ravindra Randeniya,,,Piyumi Samaraweera,Aksharaya,Saumya Liyanage,murder|magistrate|pubic hair|paparazzi|infidelity,,2005,5.8
Evan Oppenheimer,86,Tom Cavanagh,, Comedy | Romance,Michael Ian Black,Alchemy,Sarah Chalke,computer|university|computer scientist|rival|womens magazine,,2005,5.5
James Quattrochi,105,Marley Shelton,, Comedy | Romance,Vincent Pagano,"Jesus, Mary and Joey",Jennifer Esposito,character name in title,,2005,5.0
T.C. Christensen,,Tayva Patch,, Biography | Drama | History,Nathan Mitchell,Joseph Smith: Prophet of the Restoration,Rick Macy,six word title|colon in title|name in title|documentary subject's name in title|mob violence,,,7.8
Philip Zlotorynski,,Neil Barton,, Comedy,Paget Brewster,My Big Fat Independent Movie,Eric Hoffman,spoof|independent film,3000000,2005,3.3
Kevin Noland,9580,Leonor Varela,, Comedy | Romance,Joshua Jackson,Americano,Timm Sharp,backpacking|pink panties|blue panties|female removes her clothes|public nudity,,2005,6.3
Ho-Cheung Pang,,Lawrence Chou,, Comedy | Drama | Romance,You-Nam Wong,AV,Kwok Cheung Tsang,adult actress appearing in mainstream film,,2005,6.8
Tae-yeong Yun,,Kwan-woo Kim,, Romance,Seo-won Cha,"Sonyeon, Cheonguk-e gada",Yeong-im Kim,,,2005,6.5
Kyle Henry,,Kenneth Wayne Bradley,, Drama | Mystery,Cyndi Williams,Room,Alex Kiester,migraine|new york city|loneliness|midlife crisis|housewife,,2005,4.8
Steven R. Monroe,88,Dominic Zamprogna,, Horror,Cerina Vincent,It Waits,Greg Kean,creature|student|native american|cave|native american legend,1200000,2006,3.7
Prabhudheva,165,Siddharth,, Romance,Trisha Krishnan,Nuvvostanante Nenoddantana,Prakash Raj,fire|prison|hard worker|blackmail|coming of age,,2005,7.7
Edgar Navarro,,Fernando Neves,, Drama,Lucas Valadares,Eu Me Lembro,Arly Arnaud,memory|sex with child|oral sex|masturbation|erection,,2006,6.5
Apoorva Lakhia,142,Arjun Rampal,, Action | Adventure | Crime | Drama | Thriller,Amitabh Bachchan,Ek Ajnabee,Perizaad Zorabian,little girl|kidnapping|abductor|ransom|alcoholic,,2005,5.2
David Ogden,,Steven Weber,, Drama | Mystery | Thriller,Eriq La Salle,Inside Out,Russell Wong,doctor|new neighbor|neighbor neighbor relationship|lesbianism|lesbian sex,,2005,5.7
Bourlem Guerdjou,,Sami Bouajila,, Adventure | Drama,Aziza Nadir,"Zaïna, cavalière de l'Atlas",Michel Favory,horse|loss of mother|horse riding|horse race|father daughter relationship,,2005,5.7
Shôsuke Murakami,,Miki Nakatani,, Comedy | Romance,Takayuki Yamada,Densha otoko,Ryôko Kuninaka,otaku|train|hikikomori|insecurity|friendship,,2005,6.8
Ki-duk Kim,8890,Si-jeok Seo,, Drama | Romance,Yeo-reum Han,Hwal,Gook-hwan Jeon,fishing|boat|swing|sea|old man,950000,2005,7.2
Geoff Bennett,100,Tracy Mann,, Comedy,Saskia Burmeister,Hating Alison Ashley,Richard Carter,teenager|suburb|high school teacher|high school play|teenage girl,,2005,5.7
Julia Taylor-Stanley,,Craig Rooke,, Comedy | Drama | Romance,Charlotte Lucas,These Foolish Things,Julia McKenzie,fainting|actress|ambition|hit in the crotch|fired from the job,6000000,2006,5.9
Georgia Lee,,Jacqueline Kim,, Drama,Tzi Ma,Red Doors,Elaine Kao,prank|wedding planning|singer|psychologist|medical intern,,2006,6.5
Dylan C. Brown,88,Hawthorne James,, Musical | Drama,Snoop Dogg,Boss'n Up,Larry McCoy,,1000000,2005,4.9
Homi Adajania,90,Dimple Kapadia,, Comedy | Drama | Thriller,Naseeruddin Shah,Being Cyrus,Saif Ali Khan,parsi|fantasy sequence|neo noir|psycho thriller|english,,2006,7.3
Marcelo Gomes,9999,Peter Ketnath,, Adventure | Drama,João Miguel,"Cinema, Aspirins and Vultures",Madalena Accioly,brazil|aspirin|rattlesnake|traveling salesman|snake bite,,2006,7.4
Kutlug Ataman,107,Vildan Atasever,, Drama,Hülya Avsar,Iki Genç Kiz,Feride Çetin,lesbian|lesbian relationship|based on novel,,2005,5.7
Keisuke Yoshida,57,Yutaka Mishima,, Comedy | Drama,Sora Aoi,Nama-natsu,Nahoko Amahisa,schoolgirl|cross dressing|oral sex|cicada|childhood memory,,2005,5.8
James Hunter,103,Ja Rule,, Action | Crime | Drama | Thriller,Joe Morton,Back in the Day,Norman Grant,gang|murder|evil man|criminal,5500000,2005,4.5
John Mathew Matthan,,Shahid Kapoor,, Drama | Musical | Romance | Thriller,Ajay Devgn,Shikhar,Bipasha Basu,politician|builder|arson|underage smoking|child smoking a cigarette,,2005,5.0
Jon Red,,Katya Santos,, Comedy,Jeffrey Quizon,Boso,Gwen Garci,couple|peeping tom,,2005,5.8
Josh Stolberg,,Greg Baker,, Comedy,Ian Bagg,The Life Coach,Bernadette Birkett,life coach,30000,,6.6
Emmanuel Carrère,87,Emmanuelle Devos,, Drama | Mystery,Vincent Lindon,La moustache,Mathieu Amalric,mustache|hitchcockian|photograph|bathtub|water,,2005,6.7
