director_name,duration,actor_2_name,gross,genres,actor_1_name,movie_title,actor_3_name,plot_keywords,budget,title_year,imdb_score
Avi Nesher,120,Ania Bukstein,122094172009, Drama,Fanny Ardant,The Secrets,Michal Shtamler,lesbianism|lesbian relationship|female frontal nudity|penance|religion,,2008,7.1
Robert Milazzo,,Mary Kay Place,120177142009, Drama,Brian Dennehy,"War Eagle, Arkansas",Mare Winningham,scholarship|wheelchair|stutter|high school|baseball,1100000,2007,6.6
Andrzej Wajda,122118118,Maja Ostaszewska,118095292009, Drama | History | War,Andrzej Chyra,Katyn,Artur Zmijewski,officer|1940s|red army|forest|slaughter,15000000,2007,7.1
Zak Penn,104,David Cross,114669252008, Comedy,Woody Harrelson,The Grand,Dennis Farina,poker tournament|improvisational comedy|poker|rehab|poker player,5400000,2007,6.0
Silvio Soldini,118115,Antonio Albanese,10926972008, Drama,Margherita Buy,Days and Clouds,Giuseppe Battiston,party|gift|dinner,300000,2008,6.9
David Volach,72,Ilan Griff,108698202008, Drama,Assi Dayan,Hofshat Kaits,Sharon Hacohen,faith|judaism|german shepherd|sea of galilee|jew,,2008,6.8
Sebastian Gutierrez,97122,Michael Chiklis,10639882007, Action | Horror | Mystery | Thriller,Lucy Liu,Rise: Blood Hunter,Carla Gugino,reporter|morgue|revenge|goth|blood,,2007,4.9
John Crowley,106,Peter Mullan,106368222008, Drama,Andrew Garfield,Boy A,Shaun Evans,new identity|child abuse|murder of a child|redemption|rehabilitation,,2008,7.7
Judy Hecht Dumontet,98,George Lopez,104999302007, Comedy,José Zúñiga,Tortilla Heaven,Miguel Sandoval,restaurant|enchilada|cow|voyeur|female rear nudity,,2008,5.5
Christophe Honoré,91,Louis Garrel,103970272008, Drama | Musical | Romance,Ludivine Sagnier,Love Songs,Clotilde Hesme,jealousy|death|polyamory|depression|stalking,,2007,7.2
Billy Samoa Saleebey,,Garrett Brawith,103209172009, Drama,Sanoe Lake,Rolling,Rachel Hardisty,underground|ecstasy|teenage boy|physical abuse|underground rave,500000,2007,5.6
Terry George,102,Mark Ruffalo,101440262007, Crime | Drama | Thriller,Joaquin Phoenix,Reservation Road,Jennifer Connelly,red sox|investigation|baseball|accident|bare chested male,11000000,2008,6.7
Joseph Cedar,131,Adi Adouan,101299302008, Action | Drama | War,Alon Aboutboul,Beaufort,Yaakov Ahimeir,soldier|officer|bomb|israeli soldier|israeli,2500000,2008,6.8
Greg Chwerchak,,Paul Sorvino,96314242008, Comedy | Drama | Romance,Kim Shaw,Greetings from the Shore,David Fumero,,,2007,6.2
Chris Smith,,Venkatesh Chavan,94901282008, Drama,Nana Patekar,The Pool,Jhangir Badshah,swimming pool|plastic bag|hotel|friendship|coming of age,,2007,7.1
Justin Theroux,95,Mandy Moore,9116952007, Comedy | Drama | Romance,Billy Crudup,Dedication,Tom Wilkinson,book|illustrator|friend|children's book|collaboration,,2008,6.8
Abdellatif Kechiche,151,Hafsia Herzi,86356272009, Drama,Habib Boufares,The Secret of the Grain,Farida Benkhetache,shipyard|butt slap|scrap metal|family dinner|fish,,2007,7.4
Scott Prendergast,,Lisa Kudrow,83398242008, Comedy,Scott Prendergast,Kabluey,Teri Garr,blue|mascot|corporate|suburb|child,,2007,6.7
Robert Cary,,Chad Allen,82369192008, Drama | Romance,Jeremy Glazer,Save Me,David Petruzzi,gay|drugs|sex|conversion therapy|minister,,2009,6.8
James Orr,95,Chris Kattan,78566252008, Comedy | Crime | Family,Matthew Knight,Christmas in Wonderland,Cameron Bright,christmas|mall|christmas shopping|mall security|christmas eve,,2007,4.9
Blutch,83,Guillaume Depardieu,77876192008, Animation | Horror | Mystery,Aure Atika,Fear(s) of the Dark,Nicole Garcia,girl|fear|dog|nightmare|ghost,,2008,6.8
Jessica Yu,96,Andrew Vo,7782732008, Comedy | Sport,Jimmy Tsai,Ping Pong Playa,Khary Payton,ping pong|asian american,,2008,6.0
Anthony Byrne,87,Hayley Atwell,77588242009, Comedy | Drama,Joss Ackland,How About You...,Orla Brady,christmas|ireland|sister|residential home|question in title,9000000,2007,6.9
Jan Schütte,86,Rhea Perlman,77458302009, Comedy | Drama,Otto Tausig,Love Comes Lately,Barbara Hershey,,,2008,5.8
Céline Sciamma,,Louise Blachère,7731082008, Drama | Romance,Pauline Acquart,Naissance des pieuvres,Adèle Haenel,female full frontal nudity|title directed by female|synchronized swimming|swimming pool|kiss,,2007,6.7
André Téchiné,112,Emmanuelle Béart,77300162008, Drama | Romance,Michel Blanc,Les témoins,Sami Bouajila,male frontal nudity|pubic hair|male pubic hair|male rear nudity|teenage boy,,2007,6.8
Paul Schrader,108,Kristin Scott Thomas,7717712008, Crime | Drama | Mystery,Woody Harrelson,The Walker,Lauren Bacall,sex|nudity|nude photograph|male frontal nudity|male nudity,10000000,2007,5.9
Wayne Wang,83,Pasha D. Lychnikoff,76106242008, Drama | Romance,Henry O,A Thousand Years of Good Prayers,Feihong Yu,language barrier|chinese american|boyfriend girlfriend relationship|father daughter relationship|family relationships,,2008,6.7
Chris Eska,127,Veronica Loren,7449422009, Drama,Pedro Castaneda,August Evening,Abel Becerra,farm worker|texas|u.s. mexico border|father in law daughter in law relationship,35000,2007,7.0
Casper Andreas,87,Paul Haje,72348272008, Comedy | Romance,Jesse Archer,A Four Letter Word,Charlie David,gay|hook up|friend|sex|cross dressing,125000,2008,5.5
Stuart Gordon,8594,Stephen Rea,67152112008, Crime | Drama | Thriller,Mena Suvari,Stuck,Russell Hornsby,promotion|driving under the influence|hit and run|garage|drugs,5000000,2009,6.5
Brian De Palma,90,Rob Devaney,65087142007, Crime | Thriller | War,Patrick Carroll,Redacted,Izzy Diaz,soldier|murder|iraq|rape|blood splatter,5000000,2007,6.1
John August,100,Hope Davis,6274552007, Drama | Fantasy | Mystery | Sci-Fi | Thriller,Ryan Reynolds,The Nines,Melissa McCarthy,television|house|actor|house arrest|writer,,2007,6.4
Monty Miranda,86,Brian D. Phelan,62408122009, Comedy,Spencer Berger,Skills Like This,Gabriel Tigerman,criminal|topless female nudity|bar|bare breasts|green bra,,2009,6.5
Bill Duke,98,Razaaq Adoti,62217292008, Drama | Thriller,Aunjanue Ellis,Cover,Vivica A. Fox,closeted homosexual|gay parent|gay father|support group|shower,3600000,2007,5.6
Chico Teixeira,,Berta Zemel,61678252008, Drama,Carla Ribas,A Casa de Alice,Vinicius Zinn,brazil|sao paulo brazil|beauty parlor|character name in title,,2007,6.9
David Mackenzie,95,Ruth Milne,59255172008, Drama | Mystery | Romance,Jamie Bell,Hallam Foe,John Paul Lawler,lake|drowning|overdose of sleeping pills|desire|death,3800000,2007,7.0
Bernie Goldmann,93,Jessica Alba,59108112008, Comedy | Drama,Aaron Eckhart,Meet Bill,Logan Lerman,cheating wife|school|mentor|lingerie|franchise,,2008,6.3
Rodger Grossman,,Rick Gonzalez,58776172008, Biography | Drama | Music,Shane West,What We Do Is Secret,Bijou Phillips,punk|punk rock|1970s|suicide|punk rocker,,2008,6.6
J.P. Schaefer,84100,Victor Verhaeghe,5570422008, Biography | Crime | Drama | History,Chuck Cooper,Chapter 27,Robert Gerard Larkin,murder|death|manhattan new york city|central park manhattan new york city|digit in title,5000000,2007,5.8
Dario Argento,1029890,Cristian Solimeno,54947112008, Horror,Asia Argento,Mother of Tears,Adam James,urn|witch|cemetery|coffin|evil witch,3500000,2007,5.1
Christopher Zalla,,Armando Hernández,54166112008, Drama | Thriller,Jesús Ochoa,Sangre de mi sangre,Jorge Adrián Espíndola,smuggle|mexican|family relationships|mexican immigrant|immigrant,,2007,6.7
Caroline Zelder,99,William Baldwin,53752252008, Adventure | Family,Jeff Daniels,A Plumm Summer,Henry Winkler,,4200000,2007,6.1
Justin Lin,84,Dustin Nguyen,52850302007, Comedy,Roger Fan,Finishing the Game: The Search for a New Bruce Lee,Sung Kang,bruce lee|karate|satire|spoof|jeet kune do,500000,2007,6.2
Mark Mahon,95,Vinnie Jones,5193372007, Action | Drama,Michael Madsen,Strength and Honour,Patrick Bergin,muscle|black eye|fighter|masculinity|sweat,,2007,6.1
James C. Strouse,85,Emily Churchill,5008012008, Drama,John Cusack,Grace Is Gone,Rebecca Spence,road trip|amusement park|death of female soldier|death of loved one|death,2000000,2008,6.8
Olivier Assayas,106,Michael Madsen,49333182008, Drama | Thriller,Asia Argento,Boarding Gate,Kelly Lin,gun|italian woman|paris france|triad|tattoo,,2007,5.1
Takashi Miike,12198,Kôichi Satô,48034192008, Action | Western,Hideaki Itô,Sukiyaki Western Django,Quentin Tarantino,spaghetti western|clan|treasure|horseback riding|gold nugget,3800000,2007,6.3
Stephane Gauger,97,The Lu Le,4707132009, Drama,Cat Ly,Cú và chim se se,Han Thi Pham,saigon|stranger|orphan|flight attendant|matchmaker,,2008,7.5
Rod Hardy,105,Teresa Palmer,46474282007, Drama | Romance,Daniel Radcliffe,December Boys,Lee Cormie,orphan|outback|south australia|terminal illness|teenage girl,4000000,2007,6.6
Laurie Lynd,,Ben Shenkman,4606022010, Comedy | Drama | Music | Romance | Sport,Tom Cavanagh,Breakfast with Scot,Noah Bernett,boy|hockey|overdose|gay|hockey player,,2007,6.8
Lucía Puenzo,86,Valeria Bertuccelli,46011172008, Drama | Romance,Ricardo Darín,XXY,Germán Palacios,gay|gender|surgeon|best friend|uruguay,,2008,7.1
Jeff Nichols,92,Douglas Ligon,45661112008, Drama | Thriller,Michael Shannon,Shotgun Stories,Barlow Jacobs,shotgun|half brother|bare chested male|indifference|violence,,2008,7.3
Ray McKinnon,91,Walton Goggins,45098302007, Comedy | Crime,Ray McKinnon,Randy and the Mob,Lisa Blount,mobster|boy|gay|homosexual|pantsuit,,2007,6.1
Ole Bornedal,100,Rebecka Hemse,45056242009, Crime | Drama | Thriller,Anders W. Berthelsen,Just Another Love Story,Nikolaj Lie Kaas,suburb|hospital|memory loss|neo noir|husband wife relationship,,2007,7.2
Sam Garbarski,103,Predrag 'Miki' Manojlovic,44064132008, Drama,Marianne Faithfull,Irina Palm,Kevin Bishop,money|widow|glory hole|airplane|ambulance,4500000,2007,7.2
Andrew Black,,Mila Kunis,42200212007, Adventure | Comedy | Romance,Benjamin Gourley,Moving McAllister,Jon Heder,road trip|van|female stockinged soles|female stockinged feet|female stockinged legs,,2007,5.3
Dean Hamilton,95,Denise Richards,4218382008, Comedy | Crime,Pamela Anderson,Blonde and Blonder,Emmanuelle Vaugier,strip club|blonde|blonde bombshell|flying lesson|female protagonist,8000000,2008,2.9
David Ross,8890,Paul Borghese,40677162008, Drama,Lauren Birkell,The Babysitters,Chira Cassel,white underwear|nudity|female nudity|call girl|teenager,,2011,5.7
Hitoshi Matsumoto,113113,Riki Takeuchi,4025772009, Action | Comedy | Sci-Fi,Hitoshi Matsumoto,Big Man Japan,Ua,monster|giant|japan|rating|scene during end credits,,2007,6.3
Manish Acharya,88,Ajay Naidu,3989172008, Comedy | Music,Shabana Azmi,Loins of Punjab Presents,Ayesha Dharker,singing|new jersey|song|singer|immigrant,,2007,7.1
Abdullah Oguz,,Talat Bulut,39203292010, Drama,Özgü Namal,Mutluluk,Murat Han,rape|tradition versus modernity|forced suicide|honor killing|women's rights,,2007,7.6
Nacho Vigalondo,9266,Candela Fernández,38108232009, Horror | Mystery | Sci-Fi | Thriller,Karra Elejalde,Los cronocrímenes,Bárbara Goenaga,woods|time machine|scissors|binoculars|hitchcockian,2600000,2008,7.2
E. Paul Edwards,89,Jeff Stearns,3508132007, Drama | Romance,C. Thomas Howell,Fighting Words,Tara D'Agostino,,2500000,2007,6.6
C. Jay Cox,100,Philipp Karner,31937112008, Comedy | Romance,Tori Spelling,Kiss the Bride,James O'Shea,best friend|wedding|high school|secret|golf,500000,2007,5.8
Kari Skogland,,Christine Horne,31883112008, Drama,Ellen Burstyn,The Stone Angel,Ellen Page,train|based on novel|memory|travel|mother in law daughter in law relationship,,2008,6.3
Bruce McDonald,77,Zie Souwand,31576162008, Drama,Ellen Page,The Tracey Fragments,Maxwell McCabe-Lokos,dysfunctional family|bus|shower curtain|curtain|high school,750000,2008,6.2
Shi-Zheng Chen,88,Ye Liu,30041162008, Drama,Meryl Streep,Dark Matter,Peng Chi,student|origins of the universe|nobel prize|cosmology|professor,,2008,6.2
Michael Damian,,Don Johnson,26631262007, Drama | Family,Kay Panabaker,Moondance Alexander,Lori Loughlin,champion|training|pinto pony|horse|eccentric,,2007,6.4
Robert Davi,96,Robert Davi,2615752008, Comedy | Crime | Drama | Music,Chazz Palminteri,The Dukes,Peter Bogdanovich,doo wop|singer|music group|gambling|fight,,2008,6.4
Robert Schrock,,Jason Currie,2552672007, Comedy | Musical,Andrew Blake Ames,Naked Boys Singing!,Jaymes Hodges,nudity|choreography|musical review|song|full frontal nudity,,2010,6.0
Jacques Nolot,108,Jean-Pol Dubois,2520912008, Drama | Romance,Jacques Nolot,Before I Forget,Marc Rioufol,male full frontal nudity|male pubic hair|pubic hair|male frontal nudity|last will and testament,,2007,6.2
Gene Teigland,,Randy Baranczyk,23616192007, Mystery | Thriller,Erik Allen,Arnolds Park,Chris Carlson,,600000,2007,5.6
Daniel Waters,117100,Tanc Sade,23563252008, Comedy | Drama | Romance,Robert Wisdom,Sex and Death 101,Patton Oswalt,femme fatale|death|coma|stripper|list,5000000,2008,6.0
Masayuki,98100,Megumi Hayashibara,2340142009, Animation | Action | Drama | Sci-Fi,Megumi Ogata,Evangerion shin gekijôban: Jo,Kotono Mitsuishi,angel|pilot|radio|cassette player|opening action scene,,2007,7.8
Joe Swanberg,,Kent Osborne,22509262007, Comedy | Drama | Romance,Greta Gerwig,Hannah Takes the Stairs,Andrew Bujalski,writer|office|friendship|female protagonist|sexual attraction,,2007,5.6
Craig Zobel,106,Kene Holiday,21594262007, Comedy | Drama | Music,Pat Healy,Great World of Sound,John Baker,,,2007,6.7
Roy Andersson,95,Jörgen Nohall,2143872009, Comedy | Drama | Music,Elisabeth Helander,"You, the Living",Jan Wikbladh,guitar|brass band|sex|female nudity|pickpocket,,2007,7.5
Alison Eastwood,101,Marcia Gay Harden,2141422007, Drama,Kevin Bacon,Rails & Ties,Miles Heizer,father figure|train|cancer|train engineer|suicide,,2008,6.8
Jake Paltrow,93,Gwyneth Paltrow,20380122007, Comedy | Drama | Fantasy | Music | Romance,Martin Freeman,The Good Night,Penélope Cruz,dream|girl|dreaming|new york city|commercial,15000000,2008,5.9
Gregory Jacobs,91,Ashton Holmes,20146272007, Drama | Horror | Thriller,Emily Blunt,Wind Chill,Martin Donovan,college student|freezing|supernatural|ghost|christmas,6000000,2007,5.9
Bernadine Santistevan,83,Jayden Vargas,1976392008, Horror | Thriller,Roberto Quintana Jr.,The Cry,Adriana Domínguez,witch|supernatural|legend|latino|la llorona,,2007,2.5
Jieho Lee,95,Sarah Michelle Gellar,19487252008, Crime | Drama | Thriller,Brendan Fraser,The Air I Breathe,Andy Garcia,gangster|bet|money|love|blood,10000000,2008,6.9
Shamim Sarif,93,Sheetal Sheth,16832212008, Drama,Lisa Ray,The World Unseen,Parvin Dabas,south africa|driving|ranch|restaurant|lesbian kiss,,2009,6.8
Rosser Goodman,88,Christopher Wyllie,16747222008, Drama | Romance,Brent Gorski,Holding Trevor,Melissa Searing,party|heroin addict|hiv test|singer|romantic evening,55000,2007,5.3
Diane Crespo,,Francis Benhamou,16506282007, Comedy | Drama | Romance,Zoe Lister-Jones,Arranged,Mimi Lieber,friendship|arranged marriage|muslim|jewish|matchmaker,120000,2009,7.5
Jamie Babbit,8787,Ana Mercedes,1647952007, Comedy | Drama | Romance,Melonie Diaz,Itty Bitty Titty Committee,Cecile Rivore,lesbian|feminist|high school|bisexual|radicalism,1000000,2007,5.6
Matthew Saville,108105,Carole Browne,16157302008, Crime | Drama | Mystery | Thriller,Maia Thomas,Noise,Kent Clifton-Bligh,tragic event|tinnitus|train|noise|directorial debut,,2007,6.8
Adam Rifkin,102,Spencer Redford,16136282007, Comedy | Crime | Drama | Thriller,Jamie McShane,Look,Hayes MacArthur,surveillance camera|female rear nudity|breasts|erotica|woman in jeopardy,,2008,6.7
Aaron Katz,78,Cris Lankenau,15425282007, Drama,Erin Fisher,Quiet City,Sarah Hellman,subway platform|new york story|missed connection|mumblecore,2500,2007,6.5
Tony Stone,,Tony Stone,15423202009, Adventure | Drama,Fiore Tedesco,Severed Ways: The Norse Discovery of America,David Perry,viking|vinland|defecation|heavy metal|chicken,,2007,4.6
Dan Gildark,100,Casey Curran,15213212008, Drama | Horror | Thriller,Jason Cottle,Cthulhu,Ethan Atkinson,gay kiss|male rear nudity|shower|cult|male masturbation,750000,2007,4.7
Fred Durst,,Jason Ritter,1454732009, Drama,Jesse Eisenberg,The Education of Charlie Banks,Eva Amurri Martino,college|campus|student|college student|coming of age,5000000,2007,6.7
Rahul Rawail,93,Jitender Bhargava,13871172007, Comedy,Mona Ambegaonkar,Buddha Mar Gaya,Birbal,funeral|greed|femme fatale|dying during sex|dead man,,2007,2.5
Philippe Caland,8785,Virginia Madsen,13818192008, Drama | Music,Forest Whitaker,Ripple Effect,Minnie Driver,fashion designer|karma|two word title|spirituality|song,12000000,2008,5.0
Bryan Gunnar Cole,92,Chris Klein,13800182008, Drama,Elijah Wood,Day Zero,Jon Bernthal,duty|friend|honor|courage|love,2000000,2007,6.0
Gina Kim,90,David Lee McInnis,1372022008, Drama | Romance,Vera Farmiga,Never Forever,Joseph Y. Kim,asian man white woman relationship|illegal immigrant|korean|new york city|fertility,3500000,2008,6.5
Talia Lugacy,10494,Chad Faust,13361172007, Drama | Thriller,Rosario Dawson,Descent,Marcus Patrick,misandry|male pubic hair|male nudity|male rape|male frontal nudity,,2007,4.8
Alejandro Springall,98,Martha Roth,1304252008, Comedy,Blanca Guerra,My Mexican Shivah,Sergio Kleiner,death|mexico|jewish|shiva|sitting shiva,1500000,2007,6.9
Yang Li,95,Youan Yang,12719252008, Crime | Drama,Lu Huang,Blind Mountain,Yuling Zhang,village|mountain|escape|teacher|villager,,2008,7.5
Sol Tryon,,Jim Gaffigan,12055162010, Comedy,Mike O'Connell,The Living Wake,Jill Larson,artist|black comedy,500000,2007,6.5
Christian Charles,93,Kate Mara,1143122007, Drama | Comedy,Ryan Pinkston,Full of It,Teri Polo,dog|teacher student relationship|female teacher|father son relationship|fantasy becomes reality,,2008,5.7
Yu Li,112,Bingbing Fan,10827182008, Drama,Tony Ka Fai Leung,Lost in Beijing,Dawei Tong,rape|window cleaner|sex|sex standing up|rapist,,2008,6.8
Gregg Araki,8588,John Krasinski,8768222007, Comedy,Anna Faris,Smiley Face,Adam Brody,pot|roommate|man with glasses|cake|shower,,2008,5.8
Matthew Bonifacio,84,Sophia Antonini,8387122008, Drama,Hugo Aleman,Amexicano,Michael Aronov,blue collar|illegal immigrant|building a fence|one word title|interracial relationship,,2007,7.0
José Padilha,115,André Ramiro,8060262008, Action | Crime | Drama | Thriller,Wagner Moura,Elite Squad,Caio Junqueira,police|military police|brazil|rio de janeiro brazil|slum,4000000,2007,8.1
Greg McLean,9993,Radha Mitchell,7711252008, Action | Adventure | Horror | Thriller,Michael Vartan,Rogue,Sam Worthington,wildlife|travel|crocodile|island|water,26900000,2007,6.2
Allan Moyle,90,Wes Bentley,7262192007, Comedy | Crime | Drama,Scott Speedman,Weirdsville,Taryn Manning,drive in|satanic cult|flail|syringe|pentagram,,2007,6.5
Nick Broomfield,97,Elliot Ruiz,7098162008, Drama | History | War,Matthew Knoll,Battle for Haditha,Eric Mehalacopoulos,marine|roadside bomb|hairy chest|bare chested male|house to house search,,2008,7.0
Izuru Narushima,132,Yoshihiko Hakamada,7065142007, Action,Tatsuya Fuji,Middonaito îguru,Ken Ishiguro,based on novel,,2008,4.8
Lee Isaac Chung,97,Eric Ndorunkundiye,700172009, Drama,Jeff Rutagengwa,Munyurangabo,Jean Marie Vianney Nkurikiyinka,rwanda|orphan|genocide|africa,,2008,7.0
Brad Gann,95,Brendan Gleeson,6900262007, Drama,Michael Angarano,Black Irish,Emily VanCamp,teenage boy|life and death|catholic|baseball|irish,3000000,2007,7.1
Harvey Wang,,Dick Latessa,6607262010, Drama,Dominic Chianese,The Last New Yorker,Kate Buddeke,,,2010,6.2
Takahiro Imamura,90,Troy Baker,658782008, Animation | Action | Adventure | Comedy | Drama,Charles Baker,One Piece: Episode of Alabaster - Sabaku no Ojou to Kaizoku Tachi,Anthony Bowling,pirate|organization|desert|surrealism|based on comic book,,2007,7.2
Anthony Hopkins,96,Stella Arroyave,6273262007, Comedy | Drama | Fantasy | Mystery,Anthony Hopkins,Slipstream,Christian Slater,screenwriter|dream|murder|aging|actor,,2008,5.1
Henry Miller,107,Scott Speedman,591222008, Crime | Horror | Thriller,Willem Dafoe,Anamorph,Don Harvey,murder|detective|anamorphosis|police|painting,,2008,5.5
Armen Kaprelian,,Ryan Smith,5772242007, Comedy,Wendi McLendon-Covey,Closing Escrow,Bruce Thomas,unplanned pregnancy|racism|rabbit|mockumentary|dead animal,600000,2007,5.5
Scott Marshall,93,Luke Wilson,5561282007, Comedy | Romance,Jessica Simpson,Blonde Ambition,Rachael Leigh Cook,business|female protagonist|confidence|career|boss,10000000,2008,3.9
Mark Brokaw,86,Miranda Richardson,5534272009, Drama,Sarah Jessica Parker,Spinning Into Butter,Victor Rasuk,minority|college|vermont|african american|campus,,2009,4.2
Mark Freiburger,,Devon Gearhart,5383252008, Drama,Will Patton,Dog Days of Summer,Colin Ford,small town|season in title|animal in title|tragedy|sheriff,,2007,5.8
Lucas Elliot Eberl,109,Chris Marquette,5309312008, Drama,Darin Cooper,Choose Connor,Alex D. Linz,speaking engagement|radio|politics|interview|candidate,,2007,6.6
Nicolas Klotz,143,Michael Lonsdale,5309142008, Drama | History | Music | War,Mathieu Amalric,La question humaine,Edith Scob,psychologist|nazism|corporation|illegal immigration|voice over narration,600000,2007,6.2
Paul Auster,94,Irène Jacob,5114142007, Comedy | Drama | Fantasy,David Thewlis,The Inner Life of Martin Frost,Michael Imperioli,novelist|muse|country house|nudity|minimal cast,,2007,5.1
Charles Oliver,98,Jeremy Renner,5109252008, Crime | Drama | Thriller,Minnie Driver,Take,Bobby Coleman,desert|attempted car theft|gun|rosary|teacher,,2008,6.2
Johnnie To,89,Andy On,4629252008, Crime | Mystery | Thriller,Ching Wan Lau,San taam,Ka Tung Lam,serial killer|killer|vomiting|vision|psychopathic cop,,2007,7.3
Nic Balthazar,93,Greg Timmermans,3912282008, Drama | Thriller,Marijke Pinoy,Ben X,Cesar De Sutter,bullying|talking to the camera|pulling down someone's trousers|male rear nudity|imaginary friend,1500000,2007,7.5
Salvatore Stabile,96,Leonor Varela,3911192008, Drama,John Leguizamo,Where God Left His Shoes,David Castro,boxer|poverty|stepfather stepson relationship|job seeking|homeless shelter,,2007,7.2
Sarah Gurfield,84,Richard Karn,372422007, Drama,Chaney Kley,Mr. Blue Sky,Mary Kate Schellhardt,,,2007,7.6
Scott Wiper,,Vinnie Jones,3718312013, Action | Crime | Thriller,Steve Austin,The Condemned,Nathan Jones,box office flop|death|island|fight to the death|desolate island,,2007,6.1
Gillian Armstrong,97,Guy Pearce,3561112008, Drama | Romance | Thriller,Catherine Zeta-Jones,Death Defying Acts,Timothy Spall,psychic|scam|charlatan|scottish|dying,20000000,2008,5.9
Angelina Maccarone,97,Esther Zimmering,354762008, Drama | Romance,Hannelore Elsner,Vivere,Kim Schnitzer,,1100000,2007,6.4
Sean Tretta,,Mike Marsh,3490192009, Horror | Thriller,Patti Tindall,Death of a Ghost Hunter,Davina Joy,haunted house|hunter|ghost|ghost on a video|bare breasts,,2007,4.5
Wilson Yip,88,Louis Koo,3271142008, Action | Crime | Thriller,Donnie Yen,Dou fo sin,Ray Lui,arrest|showdown|murder|hong kong|blood splatter,8000000,2007,6.8
Chris Bowman,,Kathleen Quinlan,322342009, Comedy | Drama,Hubbel Palmer,Humble Pie,Geoff Hansen,,,2007,6.3
Richard Roxburgh,104109,Franka Potente,2791292008, Biography | Drama,Eric Bana,"Romulus, My Father",Marton Csokas,directorial debut|family relationships|love|victoria|romanian,,2007,6.7
Howie Askins,,Joe Wanjai Ross,2769182009, Thriller,Jessica Graham,Devil Girl,Vanessa Kay,road trip|preacher|small town|desert|clown,1000000,2009,3.8
Dani Levy,89,Ulrich Mühe,238842009, Comedy | Drama | War,Helge Schneider,My Führer,Sylvester Groth,hitler|concentration camp|male nudity|male frontal nudity|satire,1000000,2007,5.4
Paddy Breathnach,8486,Jack Huston,184982008, Comedy | Horror | Mystery | Thriller,Lindsey Haun,Shrooms,Max Kasch,woods|mushroom|drugs|camping|axe murder,,2007,4.7
Kôji Wakamatsu,190,Arata Iura,1753272011, Crime | Drama,Maki Sakai,Jitsuroku Rengo Sekigun: Asama sanso e no michi,Akie Namiki,communist|suicide|torture|execution|stabbed in the chest,,2011,7.3
Raúl Marchand Sánchez,94,Elena Iguina,155742010, Comedy | Drama,Humberto Busto,Manuela and Manuel,Luz María Rondón,hidden identity|one night stand|love|nightclub|gunshot,700000,2007,6.3
Santiago Otheguy,85,Daniel Valenzuela,940102008, Drama,Jorge Román,La león,José Muñoz,gay|male rear nudity|male frontal nudity|soccer|murder,,2008,6.7
Michael Lehmann,,Zooey Deschanel,778212007, Comedy,Aaron Stanford,Flakes,Christopher Lloyd,cereal|capitalist|business|musician|manager,,2007,6.0
Andrews Jenkins,81,Erika Christensen,711222008, Comedy | Crime | Mystery | Thriller,Nick Stahl,How to Rob a Bank (and 10 Tips to Actually Get Away with It),Gavin Rossdale,heist|slacker|bank robbery|punch into the camera|locked in a bank vault,,2007,6.2
Quentin Tarantino,11487121,Zoë Bell,, Thriller,Kurt Russell,Death Proof,Rosario Dawson,slasher|stuntman|woman fights man|serial killer|lap dance,,2007,7.1
Robert Rodriguez,10591,Freddy Rodríguez,, Action | Comedy | Horror | Thriller,Rose McGowan,Planet Terror,Josh Brolin,texas|stripper|sheriff|military base|doctor,,2007,7.2
Richard Schenkman,87,Tony Todd,, Drama | Fantasy | Sci-Fi,David Lee Smith,The Man from Earth,John Billingsley,dialogue driven storyline|single setting|storytelling|cro magnon|professor,200000,2007,8.0
Oliver Parker,100,Rupert Everett,, Comedy,Talulah Riley,St. Trinian's,Gemma Arterton,school|st trinian's|heist|emo|fear of heights,13500000,2007,5.8
Michael Dougherty,,Brian Cox,, Horror | Thriller,Anna Paquin,Trick 'r Treat,Dylan Baker,halloween|virgin|principal|trick|hermit,,2007,6.8
Jaume Balagueró,78,Ferran Terraza,, Horror,Manuela Velasco,[Rec],Jorge-Yamam Serrano,fire station|apartment building|television reporter|subjective camera|character's point of view camera shot,1500000,2007,7.5
Makoto Shinkai,63,Yoshimi Kondou,, Animation | Drama | Romance,Kenji Mizuhashi,5 Centimeters Per Second,Satomi Hanamura,school|job|petal|tv mini series|2000s,5000000,2007,7.8
Gregory Wilson,91,Blythe Auffarth,, Crime | Drama | Horror | Thriller,William Atherton,The Girl Next Door,Blanche Baker,torture|abuse|physical abuse|child abuse|tied up,,2008,6.7
Tommy O'Haver,98,Hayley McFarland,, Biography | Crime | Drama,Ellen Page,An American Crime,Nick Searcy,jumping on a bed|teenage girl|single mother|carnival|basement,2000000,2007,7.4
Alexandre Bustillo,8275,Jean-Baptiste Tabourin,, Horror,Alysson Paradis,Inside,Claude Lulé,night|baby|hospital|christmas eve|bathroom,3000000,2007,6.9
Eric Amadio,77,Jose Pablo Cantillo,, Comedy | Drama | Romance,Marc Blucas,After Sex,Emmanuelle Chriqui,strong sexual content|reference to gilligan's island|sex|woman wearing only a man's shirt|bare breasts,825000,2008,5.6
Martin Gero,8790,Carly Pope,, Comedy | Drama | Romance,Aaron Abrams,YPF,Kristin Booth,roommate|threesome|birthday|friend|orgasm,1500000,2008,6.3
